fdc_id,description,brand_owner,food_category,Energy,Protein,"Carbohydrate, by difference",Total lipid (fat),"Fatty acids, total saturated","Fiber, total dietary",Total Sugars,"Sodium, Na"
2483593,"LIVE LIFE@100% MULTIGRAIN CEREAL, LIVE LIFE@100%","Associated Wholesale Grocers, Inc.",Cereal,381.0,9.52,78.6,4.76,0.0,7.1,19.0,548.0
1885801,"LIVEWISE BITE-SIZE WHOLE GRAIN OAT CEREAL, LIVEWISE",Harris-Teeter Inc.,Cereal,375.0,9.38,78.1,4.69,0.0,6.2,18.8,438.0
2669344,"MAGIC MARSHMALLOWS SWEETENED OAT CEREAL WITH MARSHMALLOWS, MAGIC MARSHMALLOWS","Associated Wholesale Grocers, Inc.",Cereal,375.0,7.5,80.0,3.75,0.0,5.0,35.0,475.0
2145704,"MAGIC SHAPES SWEETENED TOASTED OAT CEREAL WITH MARSHMALLOWS, MARSHMALLOWS",Smart & Final Iris Corporation,Cereal,375.0,7.5,80.0,3.75,0.0,5.0,35.0,475.0
383350,"MAGIC SHAPES, FROSTED OAT CEREAL WITH COLORED MARSHMALLOW BITS",SPARTAN,Cereal,400.0,6.67,83.3,3.33,0.0,3.3,43.3,500.0
2485364,"MAGIC STARS A SWEETENED OAT CEREAL WITH MARSHMALLOWS, MAGIC STARS",Hannaford Bros. Co.,Cereal,400.0,5.0,82.5,3.75,0.0,5.0,40.0,550.0
1851099,"MAGIC STARS SWEETENED OAT CEREAL WITH MARSHMALLOWS, MAGIC STARS",Harris-Teeter Inc.,Cereal,400.0,6.67,90.0,3.33,0.0,3.3,43.3,533.0
2660590,"MAGIC STARS SWEETENED OAT CEREAL WITH MARSHMALLOWS, MAGIC STARS",Target Stores,Cereal,389.0,8.33,83.3,4.17,0.0,5.6,38.9,528.0
2463133,"MAHOMES MAGIC CRUNCH SUGAR FROSTED FLAKES CEREAL, SUGAR",Heartland Fish Cooperative,Cereal,350.0,5.0,82.5,0.0,0.0,0.0,35.0,375.0
1137469,"MAPLE ALMOND CRUNCH HOT CEREAL, MAPLE ALMOND CRUNCH",NATURE'S PATH,Cereal,455.0,20.4,38.6,25.0,7.95,15.9,15.9,284.0
1865795,"MAPLE BROWN SUGAR HOT CEREAL, MAPLE BROWN SUGAR","B&G Foods North America, Inc. ",Cereal,371.0,5.71,80.0,0.0,0.0,2.9,37.1,400.0
2502410,"MAPLE CRISP DELICIOUS SWEET WAFFLE CEREAL, MAPLE CRISP","Associated Wholesale Grocers, Inc.",Cereal,400.0,3.33,86.7,3.33,0.0,3.3,40.0,400.0
2609214,"MAPLE WALNUT GRAIN FREE HOT CEREAL, MAPLE; WALNUT",,Cereal,455.0,36.4,23.6,29.1,5.45,10.9,1.82,345.0
2034225,"MARKET PANTRY, CINNAMON OAT BITES, SWEETENED OAT CEREAL",Target Stores,Cereal,375.0,9.38,81.2,3.12,0.0,6.2,25.0,422.0
2484871,"MARSHMALLOW ADVENTURES FROSTED OAT CEREAL WITH MARSHMALLOWS, MARSHMALLOW ADVENTURES","Giant Eagle, Inc.",Cereal,400.0,5.0,82.5,3.75,0.0,5.0,40.0,550.0
2655383,"MARSHMALLOW GLITTERS SWEETENED TOASTED OAT CEREAL, MARSHMALLOW GLITTERS","Associated Wholesale Grocers, Inc.",Cereal,375.0,7.5,80.0,3.75,0.0,5.0,35.0,475.0
2601319,"MARSHMALLOW TREASURES FROSTED TOASTED OAT CEREAL, MARSHMALLOW TREASURES","Supervalu, Inc.",Cereal,381.0,7.14,83.3,3.57,0.0,4.8,40.5,667.0
2634279,"MARSHMALLOW TREASURES FROSTED WHOLE GRAIN OAT CEREAL, MARSHMALLOW","Hy-Vee, Inc.",Cereal,381.0,7.14,83.3,3.57,0.0,4.8,40.5,667.0
2595921,MASHUPS FROSTED FLAKES OF CORN + FROOT LOOPS SWEETENED CEREAL,The Kellogg Company ,Cereal,364.0,4.55,88.6,1.14,0.0,4.5,34.1,523.0
1728663,"MINT CHOCOLATE SWEETENED CORN AND WHEAT CEREAL, MINT CHOCOLATE","General Mills, Inc.",Cereal,405.0,5.41,83.8,4.05,0.0,5.4,32.4,541.0
2040315,"MIXED BERRY INSTANT TO-GO HOT CEREAL, MIXED BERRY","B&G Foods North America, Inc. ",Cereal,369.0,4.62,83.1,2.31,0.0,1.5,30.8,215.0
2526780,"MONSTER BREAKFAST CEREALS SNACK PACKS, 15 SNACK PACKS",,Cereal,407.0,3.7,85.2,3.7,0.0,3.7,33.3,481.0
2129498,"MUESLI PALEO GRAIN FREE COLD CEREAL, MUESLI PALEO","Bob's Red Mill Natural Foods, Inc.",Cereal,600.0,12.5,35.0,45.0,27.5,12.5,12.5,25.0
2462240,"MULTI GRAIN RAISINS DATES & PECANS CEREAL, MULTI GRAIN","Safeway, Inc.",Cereal,377.0,8.2,73.8,5.74,0.0,9.8,23.0,328.0
2290098,"MULTIGRAIN RYE, BARLEY, OATS, WHEAT HOT CEREAL, MULTIGRAIN",Country Choice Organic,Cereal,350.0,12.5,72.5,2.5,0.0,12.5,0.0,0.0
2022413,"NATURAL BANANA PROTEEN CRUNCH SWEETENED CEREAL, NATURAL BANANA",Common Ground USA Inc.,Cereal,372.0,11.6,69.8,4.65,0.0,9.3,18.6,244.0
1984297,"NATURAL FRUIT FLAVORS JUMBO SNAX CEREAL, NATURAL FRUIT",The Kellogg Company ,Cereal,385.0,7.69,92.3,0.0,0.0,7.7,38.5,462.0
2158977,"NATURAL FRUIT FLAVORS JUMBO SNAX CEREAL, NATURAL FRUIT",The Kellogg Company ,Cereal,375.0,5.0,90.0,3.75,1.25,10.0,37.5,475.0
2158968,"NATURAL FRUIT FLAVORS JUMBO SNAX CEREAL, NATURAL FRUIT",The Kellogg Company ,Cereal,385.0,7.69,92.3,0.0,0.0,7.7,38.5,462.0
1864083,NATURALLY FLAVORED SWEETENED CORN PUFF CEREAL WITH REAL COCOA,"Post Consumer Brands, LLC",Cereal,400.0,3.33,86.7,5.0,3.33,6.7,46.7,367.0
362894,"NATURE'S PATH, FLAX PLUS, ORGANIC MULTIBRAN FLAKES CEREAL",NATURE'S PATH,Cereal,367.0,13.3,76.7,5.0,0.0,16.7,13.3,450.0
2015816,"NATURE'S PATH, GRANOLA CEREAL WITH COCONUT & HEMP, VANILLA CRANBERRY",Nature's Path Foods Inc.,Cereal,467.0,10.0,70.0,16.7,3.33,6.7,23.3,167.0
2015800,"NATURE'S PATH, HERITAGE BITES, ORGANIC ANCIENT GRAINS CEREAL",Nature's Path Foods Inc.,Cereal,367.0,10.0,80.0,1.67,0.0,16.7,10.0,500.0
2474915,"NUTTY NUGGETS CRUNCHY WHEAT & BARLEY CEREAL, WHEAT & BARLEY","Safeway, Inc.",Cereal,345.0,10.3,81.0,1.72,0.0,12.1,8.62,483.0
2175563,"OATMEAL CREME PIES FLAVORED CEREAL, OATMEAL CREME PIES",The Kellogg Company ,Cereal,425.0,5.0,82.5,97.5,1.25,2.5,42.5,312.0
2175817,"OATMEAL CREME PIES FLAVORED CEREAL, OATMEAL CREME PIES",The Kellogg Company ,Cereal,410.0,5.13,82.0,7.69,0.0,2.6,43.6,308.0
2175816,"OATMEAL CREME PIES FLAVORED CEREAL, OATMEAL CREME PIES",The Kellogg Company ,Cereal,425.0,5.0,82.5,7.5,1.25,2.5,42.5,312.0
2251203,"OATS & MORE, SWEETENED MULTIGRAIN CEREAL WITH REAL STRAWBERRIES, STRAWBERRIES","Tops Markets, LLC",Cereal,387.0,6.45,83.9,3.23,0.0,6.5,25.8,403.0
2614445,"OATS 'N HONEY OAT CRUNCH CEREAL, OATS; HONEY","General Mills, Inc.",Cereal,407.0,7.41,77.8,9.26,0.93,7.4,27.8,407.0
2456245,"OLD WESSEX LTD., ALL NATURAL 5 GRAIN CEREAL","United Natural Foods, Inc.",Cereal,400.0,15.0,70.0,6.25,1.25,15.0,0.0,0.0
2015623,"OLD WESSEX LTD., SCOTTISH-STYLE PORRIDGE OATS CEREAL","United Natural Foods, Inc.",Cereal,400.0,15.0,65.0,7.5,1.25,12.5,0.0,0.0
1857407,"ORGANIC ANCIENT GRAINS HOT CEREAL, BANANA & BROWN SUGAR",Quinoa Corporation,Cereal,360.0,10.0,74.0,5.0,0.8,6.0,24.0,240.0
2015624,ORGANIC CREAMY OAT BRAN HIGH FIBER BREAKFAST CEREAL,"United Natural Foods, Inc.",Cereal,400.0,17.5,60.0,8.75,1.25,15.0,0.0,0.0
1947497,"ORGANIC HONEY NUT TOASTED OATS CEREAL, HONEY NUT","Bruno's Supermarkets, Inc.",Cereal,375.0,7.5,80.0,3.75,0.0,5.0,32.5,575.0
2284848,"ORGANIC HOT CEREAL, QUINOA FLAKES OATS & LUCUMA FRUIT",Pre-Columbian Productions LLC,Cereal,378.0,11.1,71.1,4.44,0.0,11.1,4.44,0.0
2408102,"ORGANIC MULTIGRAIN HOT CEREAL WITH BUCKWHEAT & FLAXSEED, BUCKWHEAT & FLAXSEED",The Quaker Oats Company,Cereal,350.0,12.5,67.5,6.25,1.25,10.0,2.5,0.0
1967647,"ORGANIC MULTIGRAIN HOT CEREAL WITH RED QUINOA, RED QUINOA",The Quaker Oats Company,Cereal,350.0,12.5,70.0,5.0,1.25,10.0,2.5,0.0
1851415,"ORGANIC SUPERFOOD OAT-BASED CEREAL, COCONUT MAPLE VANILLA","Mozian & Associates, Inc.",Cereal,424.0,8.24,64.7,15.3,10.6,9.4,24.7,35.0
2015609,ORGANIC WHOLE GRAIN 6 GRAIN HOT CEREAL WITH FLAXSEED,"Bob's Red Mill Natural Foods, Inc.",Cereal,350.0,15.0,67.5,5.0,0.0,12.5,0.0,0.0
2107046,"ORIGINAL LOW FAT GRANOLA MULTI-GRAIN CEREAL, ORIGINAL",The Kellogg Company ,Cereal,388.0,8.16,81.6,6.12,1.02,6.1,28.6,255.0
2175552,"ORIGINAL LOW FAT GRANOLA MULTI-GRAIN CEREAL, ORIGINAL",The Kellogg Company ,Cereal,367.0,8.33,81.7,5.0,0.83,10.0,26.7,250.0
2642488,"PAIRINGS BLUEBERRY MUFFIN FLAVORED WITH BLUEBERRIES CEREAL, BLUEBERRY MUFFIN",Kiybele Copper & Wood,Cereal,361.0,27.8,38.9,13.9,11.1,19.4,2.78,417.0
2642489,"PAIRINGS HONEY NUT FLAVORED WITH ALMONDS CEREAL, HONEY NUT",Kiybele Copper & Wood,Cereal,417.0,27.8,33.3,22.2,11.1,19.4,0.0,389.0
2451163,"PEANUT BUTTER SWEETENED CORN & OAT CEREAL, PEANUT BUTTER",The Quaker Oats Company,Cereal,425.0,7.5,80.0,8.75,2.5,2.5,32.5,750.0
2473173,"PEANUT BUTTER SWEETENED CORN & OAT CEREAL, PEANUT BUTTER",The Quaker Oats Company,Cereal,425.0,7.5,80.0,8.75,2.5,2.5,32.5,750.0
2473364,"PEANUT BUTTER SWEETENED CORN & OAT CEREAL, PEANUT BUTTER",The Quaker Oats Company,Cereal,425.0,7.5,80.0,8.75,2.5,2.5,32.5,750.0
2486259,"PEANUT BUTTER TASTEEOS SWEETENED MULTIGRAIN CEREAL, PEANUT BUTTER",Hannaford Bros. Co.,Cereal,405.0,8.11,81.1,5.41,0.0,5.4,32.4,459.0
2145247,"PUMPKIN SPICE FLAVORED WHOLE GRAIN CEREAL, PUMPKIN SPICE",The Kellogg Company ,Cereal,356.0,8.47,83.0,2.54,0.0,10.2,20.3,17.0
2142475,"PUMPKIN SPICE FLAVORED WHOLE GRAIN CEREAL, PUMPKIN SPICE",The Kellogg Company ,Cereal,356.0,8.47,83.0,2.54,0.0,10.2,20.3,17.0
2367406,"PUMPKIN SPICE GRAIN - FREE N'OATS CEREAL, PUMPKIN SPICE",Garnea LLC,Cereal,533.0,15.6,40.0,37.8,13.3,20.0,13.3,333.0
453668,"PURELY ELIZABETH, ANCIENT GRANOLA + PUFFS CEREAL, PUMPKIN FIG",Purely Elizabeth,Cereal,464.0,10.7,64.3,16.1,8.93,7.1,14.3,286.0
2464128,"RAISIN BRAN CEREAL WHEAT FLAKES WITH RAISINS, RAISIN BRAN","Schnuck Markets, Inc.",Cereal,339.0,8.47,78.0,1.69,0.0,13.6,27.1,356.0
2675147,"RAISIN BRAN WHEAT & BRAN CEREAL WITH RAISINS, RAISIN BRAN","Safeway, Inc.",Cereal,339.0,8.47,78.0,1.69,0.0,13.6,27.1,356.0
2472473,"RAISIN BRAN WHEAT & BRAN CEREAL WITH RAISINS, RAISIN BRAN",Harris-Teeter Inc.,Cereal,339.0,8.47,78.0,1.69,0.0,13.6,27.1,356.0
2246997,"RAISIN BRAN WHEAT BRAN CEREAL WITH RAISINS, RAISIN BRAN","Big Y Foods, Inc.",Cereal,322.0,8.47,78.0,1.69,0.0,11.9,30.5,322.0
2669348,"RAISIN BRAN WHEAT BRAN CEREAL WITH RAISINS, RAISIN BRAN","Associated Wholesale Grocers, Inc.",Cereal,333.0,6.67,76.7,1.67,0.0,11.7,28.3,500.0
2012261,"RALSTON FOODS, TASTEEOS, TOASTED WHOLE GRAIN OAT CEREAL","Bay Valley Foods, LLC",Cereal,357.0,10.7,75.0,5.36,0.0,10.7,3.57,571.0
2626165,"RED BERRY ALMOND CRUNCH CEREAL, RED BERRY; ALMOND","Post Consumer Brands, LLC",Cereal,373.0,6.78,79.7,5.08,0.0,6.8,23.7,356.0
2155012,"RED TITAN'S VANILLA FLAVORED CEREAL, RED TITAN'S VANILLA",The Kellogg Company ,Cereal,385.0,5.13,89.7,2.56,0.0,5.1,35.9,538.0
2563153,"RED, WHITE & BLUE CRUNCH SWEETENED CORN & OAT CEREAL",The Quaker Oats Company,Cereal,395.0,5.26,86.8,3.95,1.32,2.6,44.7,632.0
2563149,"RED, WHITE & BLUE CRUNCH SWEETENED CORN & OAT CEREAL",The Quaker Oats Company,Cereal,395.0,5.26,86.8,3.95,1.32,2.6,44.7,632.0
2487600,"RICE POCKETS OVEN TOASTED RICE CEREAL, RICE POCKETS","Safeway, Inc.",Cereal,366.0,7.32,85.4,0.0,0.0,2.4,7.32,707.0
2659709,"RICE SQUARES OVEN TOASTED RICE CEREAL, RICE SQUARES","Meijer, Inc.",Cereal,370.0,7.41,85.2,0.0,0.0,0.0,7.41,889.0
2638933,"RICE SQUARES OVEN TOASTED RICE CEREAL, RICE SQUARES","Meijer, Inc.",Cereal,366.0,7.32,85.4,0.0,0.0,0.0,7.32,707.0
2058270,"RICE SQUARES OVEN TOASTED RICE CEREAL, RICE SQUARES","Meijer, Inc.",Cereal,370.0,7.41,85.2,0.0,0.0,0.0,7.41,889.0
2080096,"RICE SQUARES OVEN TOASTED RICE CEREAL, RICE SQUARES","Big Y Foods, Inc.",Cereal,366.0,7.32,85.4,0.0,0.0,2.4,7.32,707.0
1851908,"ROUNDY'S, TASTEEOS, TOASTED CORN & OAT CEREAL, CHOCOLATE, CHOCOLATE","Finlay Extracts & Ingredients USA, Inc.",Cereal,370.0,3.7,81.5,5.56,0.0,7.4,33.3,630.0
2495477,"S'MORES SWEETENED CORN & WHEAT CEREAL WITH MARSHMALLOWS, S'MORES WITH MARSHMALLOWS","General Mills, Inc.",Cereal,378.0,5.41,83.8,4.05,0.0,5.4,32.4,649.0
2495478,"S'MORES SWEETENED CORN & WHEAT CEREAL WITH MARSHMALLOWS, S'MORES WITH MARSHMALLOWS","General Mills, Inc.",Cereal,378.0,5.41,83.8,4.05,0.0,5.4,32.4,649.0
2054545,"SAFEWAY KITCHENS, SILLY CIRCLES SWEETENED MULTI-GRAIN CEREAL","Safeway, Inc.",Cereal,375.0,6.25,90.6,0.0,0.0,3.1,53.1,406.0
1850207,"SAVE-A-LOT, CRUNCH CEREAL, CHOCOLATE CHIP, CHOCOLATE CHIP",The Moran Group Incorporated,Cereal,385.0,3.85,84.6,3.85,0.0,3.8,38.5,500.0
2010262,"SCRUNCHY, SWEETENED CORN CEREAL, COCOA TREATS, COCOA TREATS",Wakefern Food Corporation,Cereal,370.0,3.7,85.2,3.7,0.0,7.4,40.7,500.0
2667741,"SHOCKING ORANGE COLORED TOASTED RICE CEREAL, SHOCKING ORANGE",The Kellogg Company ,Cereal,375.0,7.5,87.5,0.0,0.0,0.0,10.0,475.0
2376296,"SHREDDED WHEAT 100% WHOLE WHEAT CEREAL, SHREDDED WHEAT","Publix Super Markets, Inc.",Cereal,333.0,11.7,80.0,2.5,0.0,13.3,0.0,17.0
2642347,"SIMPLE SOURCE TOSTED CRISPY RICE CEREAL, CRISPY RICE","Hy-Vee, Inc.",Cereal,390.0,7.32,87.8,1.22,0.0,0.0,9.76,585.0
2145340,"SOCCER CRUNCH SWEETENED CORN & OAT CEREAL, SOCCER CRUNCH",The Quaker Oats Company,Cereal,406.0,3.12,87.5,4.69,1.56,3.1,43.8,625.0
2473750,"SPRINKLED DONUT SWEETENED CORN & OAT CEREAL, SPRINKLED DONUT",The Quaker Oats Company,Cereal,390.0,4.88,87.8,3.66,1.22,2.4,36.6,610.0
2471764,"SPRINKLED DONUT SWEETENED CORN & OAT CEREAL, SPRINKLED DONUT",The Quaker Oats Company,Cereal,375.0,4.17,87.5,4.17,0.0,4.2,37.5,625.0
2473751,"SPRINKLED DONUT SWEETENED CORN & OAT CEREAL, SPRINKLED DONUT",The Quaker Oats Company,Cereal,390.0,4.88,87.8,3.66,1.22,2.4,36.6,610.0
2316072,"SPRINKLED DONUT SWEETENED CORN & OAT CEREAL, SPRINKLED DONUT",The Quaker Oats Company,Cereal,375.0,4.17,87.5,4.17,2.08,4.2,41.7,708.0
2653143,"STRAWBERRIES SWEETENED CEREAL WITH OATS & HONEY, STRAWBERRIES WITH OATS & HONEY","Post Consumer Brands, LLC",Cereal,390.0,7.32,82.9,4.88,0.0,4.9,26.8,415.0
2009011,"STRAWBERRY CRUNCHY RICE & WHEAT FLAKES WITH STRAWBERRIES CEREAL, STRAWBERRY","Wal-Mart Stores, Inc.",Cereal,355.0,9.68,80.6,0.0,0.0,3.2,32.3,710.0
2013125,"STRAWBERRY CRUNCHY RICE & WHEAT FLAKES WITH STRAWBERRIES CEREAL, STRAWBERRY","Wal-Mart Stores, Inc.",Cereal,355.0,9.68,80.6,0.0,0.0,3.2,32.3,710.0
2091050,"STRAWBERRY FLAVORED CEREAL WITH PRINCESS MARSHMALLOWS, STRAWBERRY WITH PRINCESS MARSHMALLOWS",The Kellogg Company ,Cereal,375.0,6.25,84.4,3.12,0.0,9.4,31.2,469.0
2472825,"STRAWBERRY SHORTCAKE SWEETENED CORN & OAT CEREAL, STRAWBERRY SHORTCAKE",The Quaker Oats Company,Cereal,405.0,5.41,86.5,4.05,1.35,2.7,43.2,676.0
2145695,"SUGAR FROSTED FLAKES SWEETENED CORN CEREAL, FROSTED FLAKES",Smart & Final Iris Corporation,Cereal,350.0,5.0,82.5,0.0,0.0,0.0,35.0,375.0
2659771,"SUPER CRUNCH SWEETENED CORN AND OAT CEREAL, SUPER CRUNCH","Meijer, Inc.",Cereal,400.0,3.33,86.7,5.0,1.67,0.0,43.3,800.0
2630043,"SWEET CRISPY CRUNCH CORN CEREAL, SWEET CRISPY CRUNCH","President Baking Company, Inc.",Cereal,375.0,5.0,90.0,0.0,0.0,0.0,37.5,400.0
2487397,"SWEETENED CEREAL WITH ALMONDS, OATS AND HONEY, ALMONDS, OATS AND HONEY","Post Consumer Brands, LLC",Cereal,405.0,7.14,78.6,7.14,0.0,4.8,21.4,429.0
2154536,"SWEETENED CEREAL WITH APPLE, CINNAMON & MARSHMALLOWS, APPLE, CINNAMON & MARSHMALLOWS",The Kellogg Company ,Cereal,385.0,5.13,89.7,2.56,1.28,5.1,43.6,436.0
2144253,"SWEETENED CEREAL WITH APPLE, CINNAMON & MARSHMALLOWS, APPLE, CINNAMON & MARSHMALLOWS",The Kellogg Company ,Cereal,385.0,5.13,89.7,2.56,1.28,5.1,43.6,436.0
2212064,"SWEETENED CEREAL WITH APPLE, CINNAMON AND MARSHMALLOWS, APPLE, CINNAMON AND MARSHMALLOWS",The Kellogg Company ,Cereal,379.0,3.45,89.7,3.45,0.0,6.9,44.8,431.0
2511623,"SWEETENED CEREAL WITH OATS & HONEY WITH ALMONDS, OATS & HONEY WITH ALMONDS","Post Consumer Brands, LLC",Cereal,405.0,7.14,78.6,7.14,0.0,4.8,21.4,429.0
2464551,"SWEETENED CORN FROSTED FLAKES CEREAL, SWEETENED CORN FLAKES","Wegmans Food Markets, Inc. ",Cereal,390.0,4.88,90.2,0.0,0.0,0.0,36.6,463.0
2673060,SWEETENED CORN PUFF CEREAL WITH REAL PEANUT BUTTER AND COCOA,"Post Consumer Brands, LLC",Cereal,433.0,6.67,76.7,13.3,3.33,3.3,43.3,417.0
1928906,"SWEETENED CORN PUFF CEREAL, REAL PEANUT BUTTER AND COCOA","Post Consumer Brands, LLC",Cereal,433.0,6.67,76.7,13.3,3.33,3.3,43.3,417.0
1850224,"SWEETENED MULTI-GRAIN CEREAL WITH APPLE + CINNAMON!, APPLE + CINNAMON!",The Moran Group Incorporated,Cereal,394.0,3.03,90.9,3.03,0.0,3.0,48.5,455.0
2143505,"SWEETENED MULTI-GRAIN CEREAL WITH SPOOKY MARSHMALLOWS, SPOOKY MARSHMALLOWS",The Kellogg Company ,Cereal,385.0,5.13,89.7,3.85,1.28,5.1,38.5,462.0
2142306,"SWEETENED MULTI-GRAIN CEREAL WITH SPOOKY MARSHMALLOWS, SPOOKY MARSHMALLOWS",The Kellogg Company ,Cereal,385.0,5.13,89.7,3.85,1.28,5.1,38.5,462.0
2464552,"SWEETENED MULTIGRAIN CEREAL WITH NATURAL FRUIT FLAVORS, NATURAL FRUIT","Wegmans Food Markets, Inc. ",Cereal,405.0,4.76,85.7,3.57,0.0,2.4,45.2,452.0
2477012,"SWEETENED MULTIGRAIN CEREAL, ORANGE, LEMON, CHERRY, BERRY & LIME","Publix Super Markets, Inc.",Cereal,385.0,5.13,84.6,3.85,0.0,2.6,38.5,487.0
1080653,"SWEETENED NATURALLY CHOCOLATE FLAVORED COCOA RICE CEREAL, CHOCOLATE",MILLVILLE,Cereal,405.0,4.76,88.1,3.57,0.0,2.4,42.9,571.0
1864059,"SWEETENED RICE CEREAL WITH REAL COCOA, COCOA DYNO-BITES","Post Consumer Brands, LLC",Cereal,414.0,3.45,89.7,3.45,3.45,0.0,44.8,517.0
2466511,"SWEETENED RICE CEREAL WITH REAL COCOA, SWEETENED WITH REAL COCOA",The Moran Group Incorporated,Cereal,405.0,4.76,88.1,3.57,0.0,2.4,42.9,571.0
1914143,"SWEETENED THREE-GRAIN CEREAL WITH APPLE & CINNAMON, APPLE & CINNAMON",The Kellogg Company ,Cereal,360.0,4.0,88.0,4.0,2.0,8.0,44.0,460.0
1912794,"SWEETENED THREE-GRAIN CEREAL WITH APPLE & CINNAMON, APPLE & CINNAMON",The Kellogg Company ,Cereal,360.0,4.0,88.0,4.0,2.0,8.0,44.0,460.0
1914148,"SWEETENED THREE-GRAIN CEREAL WITH APPLE & CINNAMON, APPLE & CINNAMON",The Kellogg Company ,Cereal,393.0,3.57,89.3,3.57,1.79,10.7,42.9,464.0
2673048,"SWEETENED WHOLE GRAIN OAT CEREAL, HONEY NUT SCOOTERS","Post Consumer Brands, LLC",Cereal,400.0,10.0,80.0,5.0,0.0,6.7,30.0,700.0
1931987,"SWEETENED WHOLE WHEAT & RICE CEREAL WITH CINNAMON SWIRLS, CINNAMON",The Kroger Co.,Cereal,433.0,3.33,80.0,11.7,1.67,3.3,33.3,467.0
2634308,"TOASTED CORN OVEN TOASTED CORN CEREAL, TOASTED CORN","Hy-Vee, Inc.",Cereal,385.0,7.69,87.2,0.0,0.0,2.6,10.3,718.0
1851438,"TOASTED MULTI-GRAIN CEREAL, HONEY OATS & FLAKES WITH STRAWBERRIES","Supervalu, Inc.",Cereal,387.0,6.45,83.9,3.23,0.0,3.2,22.6,613.0
2471922,"TOASTED MULTIGRAIN CEREAL WITH HONEY OAT CLUSTERS, OATS & HONEY","Wegmans Food Markets, Inc. ",Cereal,372.0,6.98,83.7,3.49,0.0,4.7,18.6,395.0
2548917,"TOASTED O'S ORGANIC WHOLE GRAIN CEREAL, TOASTED O'S","United Natural Foods, Inc.",Cereal,400.0,13.3,73.3,6.67,0.0,10.0,3.33,533.0
2013347,"TOASTED OATS ANTIOXIDANTS WHOLE GRAIN CEREAL, TOASTED OATS","The Silver Palate, Inc.",Cereal,400.0,10.0,73.3,6.67,0.0,13.3,3.33,600.0
2466008,"TOASTED OATS WHOLE GRAIN OAT CEREAL, TOASTED OATS",Wakefern Food Corporation,Cereal,390.0,12.2,73.2,7.32,1.22,7.3,0.0,488.0
2657866,"TOASTED OATS WHOLE GRAIN OAT CEREAL, TOASTED OATS",The Kroger Co.,Cereal,400.0,13.3,73.3,6.67,0.0,10.0,3.33,833.0
2659236,"TOASTED OATS WHOLE GRAIN OAT CEREAL, TOASTED OATS",Target Stores,Cereal,400.0,13.3,76.7,3.33,0.0,10.0,6.67,533.0
2635356,"TOASTED OATS WHOLE GRAIN OAT CEREAL, TOASTED OATS",Target Stores,Cereal,390.0,12.2,73.2,7.32,1.22,7.3,0.0,488.0
2660020,"TOASTED OATS WHOLE GRAIN OAT CEREAL, TOASTED OATS","Meijer, Inc.",Cereal,357.0,10.7,75.0,5.36,0.0,10.7,3.57,571.0
2638926,"TOASTED OATS WHOLE GRAIN OAT CEREAL, TOASTED OATS","Meijer, Inc.",Cereal,366.0,12.2,73.2,6.1,0.0,9.8,0.0,488.0
2638927,"TOASTED OATS WHOLE GRAIN OAT CEREAL, TOASTED OATS","Meijer, Inc.",Cereal,366.0,12.2,73.2,6.1,0.0,9.8,0.0,488.0
2145593,"TOASTED OATS WHOLE GRAIN OAT CEREAL, TOASTED OATS",Smart & Final Iris Corporation,Cereal,395.0,10.5,73.7,6.58,0.0,10.5,2.63,526.0
1951658,"TOASTED OATS WHOLE GRAIN OAT CEREAL, TOASTED OATS",The Kroger Co.,Cereal,375.0,15.0,72.5,6.25,0.0,10.0,5.0,375.0
2477417,"TOASTED OATS WHOLE GRAIN OAT CEREAL, TOASTED OATS","Winco Foods, Inc.",Cereal,366.0,12.2,73.2,6.1,0.0,9.8,0.0,488.0
2377237,"TOASTED OATS WHOLE GRAIN OAT CEREAL, TOASTED OATS","Supervalu, Inc.",Cereal,357.0,10.7,75.0,5.36,0.0,10.7,3.57,571.0
2168169,"TOASTED OATS WHOLE GRAIN OAT CEREAL, TOASTED OATS",The Kroger Co.,Cereal,385.0,12.8,76.9,6.41,0.0,7.7,5.13,385.0
2634636,"TOASTED OATS WHOLE GRAIN OAT CEREAL, TOASTED OATS",Target Stores,Cereal,366.0,12.2,73.2,6.1,0.0,9.8,0.0,488.0
2019799,"TOASTED OATS WHOLE GRAIN OAT CEREAL, TOASTED OATS","Meijer, Inc.",Cereal,400.0,13.3,73.3,6.67,0.0,10.0,0.0,500.0
2139862,"TOASTED WHOLE GRAIN OAT CEREAL, TOASTED WHOLE GRAIN",H E Butt Grocery Company,Cereal,390.0,12.2,75.6,6.1,0.0,9.8,4.88,585.0
2125218,"TOUCHDOWN CRUNCH SWEETENED CORN & OAT CEREAL, TOUCHDOWN CRUNCH",The Quaker Oats Company,Cereal,385.0,3.85,84.6,3.85,0.0,3.8,42.3,731.0
2112852,"TOUCHDOWN CRUNCH SWEETENED CORN & OAT CEREAL, TOUCHDOWN CRUNCH",The Quaker Oats Company,Cereal,409.0,4.55,86.4,4.55,0.0,2.3,45.4,727.0
2614487,"TRAX FRUIT FLAVORED SWEETENED CORN WITH MARSHMALLOWS CEREAL, FRUIT","General Mills, Inc.",Cereal,375.0,5.0,87.5,3.75,0.0,5.0,30.0,500.0
