PC1,PC2,PC3,PC4,PC5,fdc_id,description
-1.4461370442912753,-0.2649505697345467,0.2653944722956389,-0.18207760993387784,-0.7467282870851161,370655,ORGANIC CEREAL
-1.1522051826401254,0.023321700078996813,0.5347327031573049,-0.6587620371644024,-0.24198160741634564,370632,ORGANIC CEREALS
-0.9316887748711885,-1.5813732227584294,1.0256507570013464,0.20148744011314682,1.5170602777015008,2567824,ORIGINAL CEREAL
-1.8350527830865555,0.01751456587538645,-0.07368242578137206,1.201584323788041,-0.8093624191736974,2595859,ORIGINAL CEREAL
0.5449466342310663,-3.1902274600932192,2.009490410074401,-0.041617099791104,1.3632258481063848,2594634,ORIGINAL CEREAL
0.08650925270966825,-2.4623216568949977,0.8890702567323553,-1.252184618853672,0.015045976265838475,2607681,ORIGINAL CEREAL
-1.8350527830865555,0.01751456587538645,-0.07368242578137206,1.201584323788041,-0.8093624191736974,2611316,ORIGINAL CEREAL
-0.33025862870475314,0.8508297752502786,1.5706963746016966,-1.5656201988056897,-0.8418958726439878,1898513,QUINOA CEREAL
0.7072406105725572,-1.5579391321350902,0.1933837437142734,-0.9488405653552416,-0.399318221086359,2491163,SUPER CEREAL
0.778324739895418,-0.9261892099492333,-0.0955639440270584,-0.9952419193994209,0.21907844571399882,2113417,SUPERFOOD CEREAL
-1.761471091391728,0.7491605607317241,-0.017325716148124334,-0.03576043798952278,-0.018109536745989994,1635967,SWEETENED CEREAL
-1.709697191394619,0.53456082179423,0.12110748428561792,0.04010219310669004,0.1807768687637043,2477273,SWEETENED CEREAL
-0.7419929055507116,-1.6631604049360749,0.957312835607482,0.3648199966094662,0.6590527082446128,1928913,THE ORIGINAL CEREAL
-1.0840117011011294,-1.022254903557964,0.6250779172666816,0.17819933101306568,0.6108230534566668,2687926,Total Cereal
-1.8081107289542244,0.8287610949858741,-0.02278952007923746,0.008953720012552008,-0.04360722960941983,759416,Trix Cereal
-1.500018491076358,0.8429749007300407,0.0760111467296932,0.1023315722573313,-0.425252643535273,2769648,Trix Cereal
-1.500018491076358,0.8429749007300407,0.0760111467296932,0.1023315722573313,-0.425252643535273,1462033,Trix Cereal
-1.500018491076358,0.8429749007300407,0.0760111467296932,0.1023315722573313,-0.425252643535273,2758670,Trix Cereal
-1.500018491076358,0.8429749007300407,0.0760111467296932,0.1023315722573313,-0.425252643535273,2745277,Trix Cereal
-1.500018491076358,0.8429749007300407,0.0760111467296932,0.1023315722573313,-0.425252643535273,2746408,Trix Cereal
-0.8316021682792959,-0.4952378397630578,0.2617934029303759,0.347826513003019,-0.18905258742486367,1885973,"WEGMANS, CEREAL"
-1.2572678612946044,-1.177370911343028,1.0251573027712424,0.7935383838260238,1.2200991321847154,758004,Wheaties Cereal
1.6738345590257315,-2.740081565746546,-0.6987332217784712,2.2146120903472566,0.3611329846584275,2509069,"CINNAMON CEREAL WITH COLLAGEN & MCTS, CINNAMON CEREAL"
3.4933410913339977,6.301031388977941,-1.3804838046626486,-1.0988336526057454,0.9789300676716751,2671005,"FRUITY CEREAL CANDY WAFERS, FRUITY CEREAL"
1.4761693501207935,3.0710917227270356,-1.4821779768147283,-0.2964703754125322,0.23198358223736726,2561058,"FRUITY CEREAL COOKIE DOUGH, FRUITY CEREAL"
-0.9680880560279068,1.8707657048403454,-1.0562406746247206,-0.40483191358624643,-0.1637164184450308,2661010,"FRUITY CEREAL CRISPY BITES, FRUITY CEREAL"
2.799902740720708,-2.1647308251576316,0.6270929127300586,1.0660450611941068,-1.0760890453126428,2374125,"FRUITY CEREAL PROTEIN BUCKBAR, FRUITY CEREAL"
-0.022400837712983613,-4.096151111832826,-5.84726022397039,0.57162074962526,0.8464464384526622,2582068,"FRUITY CEREAL PROTEIN SHAKE, FRUITY CEREAL"
-1.6438149712918173,0.6638973591899507,-0.09920201972707243,-0.4447401085571245,-0.16834866712474414,1635850,"HOLIDAY SPRINKLES SWEETENED CEREAL, SWEETENED CEREAL"
-1.4548008875300245,1.7735128730845948,0.4220506139555662,1.5007982476490318,0.5010772947929152,2673044,"HONEY GRAHAM CEREAL, HONEY GRAHAM CEREAL"
0.8505067454091256,0.43868704976582457,0.6459184996860073,-0.24196204109568814,-0.5156845337317073,2145027,"MILK & CEREAL BREAKFAST BISCUITS, MILK & CEREAL"
-0.5481378942708681,-2.8675809497685516,-5.449021082359786,-0.07010743305918292,0.8532353273678264,2286997,"NUT AND CEREAL DAIRY DRINK, NUT AND CEREAL"
-0.49566651176895193,-3.4399893692475763,-5.524880726721536,0.06689680951630785,0.979389523193713,2463998,"PECAN CEREAL YOGURT SMOOTHIE, PECAN CEREAL"
-0.4254291823716254,-3.406505672102466,-5.552421154278654,0.07664289122232205,1.006832650630186,2301161,"PECAN CEREAL YOGURT SMOOTHIE, PECAN CEREAL"
