fdc_id,description,brand_owner,serving_size,serving_size_unit,food_category,Protein,Total lipid (fat),"Carbohydrate, by difference",Energy,Total Sugars,"Fiber, total dietary","Calcium, Ca","Iron, Fe","Magnesium, Mg","Phosphorus, P","Potassium, K","Sodium, Na","Zinc, Zn",Vitamin D (D2 + D3),"Vitamin C, total ascorbic acid",Thiamin,Riboflavin,Niacin,Vitamin B-6,"Folate, total",Vitamin B-12,Folic acid,"Sugars, added",Cholesterol,"Fatty acids, total trans","Fatty acids, total saturated","Vitamin A, RAE","Vitamin A, IU",Pantothenic acid,"Vitamin D (D2 + D3), International Units","Copper, Cu","Manganese, Mn","Selenium, Se","Fatty acids, total monounsaturated","Fatty acids, total polyunsaturated","Fiber, soluble","Carbohydrate, other","Fiber, insoluble",Total sugar alcohols,"Iodine, I",Vitamin D3 (cholecalciferol),Biotin,Vitamin K (phylloquinone),Vitamin E,"Folate, DFE",Ash,Water,Vitamin E (label entry primarily),"Chlorine, Cl","Chromium, Cr","Molybdenum, Mo",Starch,Vitamin E (alpha-tocopherol),"Sugars, Total","Alcohol, ethyl","Choline, total",Tryptophan,Threonine,Isoleucine,Leucine,Lysine,Methionine,Cystine,Phenylalanine,Tyrosine,Valine,Arginine,Histidine,Alanine,Aspartic acid,Glutamic acid,Glycine,Proline,Serine,"Sugars, intrinsic"
2741732,Nature Valley Sweet & Salty Nut Peanut Granola Bar,GENERAL MILLS SALES INC.,34.0,GRM,Processed Cereal Products,8.82,23.5,58.8,471.0,20.6,2.9,0.0,1.47,,,0.0,412.0,,0.0,,,,,,,,,20.6,0.0,0.0,7.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740842,Nature Valley Sweet & Salty Nut Peanut Granola Bar 30 Count,GENERAL MILLS SALES INC.,34.0,GRM,Processed Cereal Products,8.82,23.5,58.8,471.0,20.6,2.9,0.0,1.18,,,0.0,397.0,,0.0,,,,,,,,,17.6,0.0,0.0,7.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739303,Nature Valley Sweet & Salty Nut Peanut Granola Bars 15 Count,GENERAL MILLS SALES INC.,34.0,GRM,Processed Cereal Products,8.82,23.5,58.8,471.0,20.6,2.9,0.0,1.47,,,0.0,412.0,,0.0,,,,,,,,,20.6,0.0,0.0,7.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740693,Nature Valley Sweet & Salty Nut Peanut Granola Bars 16 Count,GENERAL MILLS SALES INC.,34.0,GRM,Processed Cereal Products,8.82,23.5,58.8,471.0,20.6,2.9,0.0,1.47,,,0.0,412.0,,0.0,,,,,,,,,20.6,0.0,0.0,7.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740689,Nature Valley Sweet & Salty Nut Peanut Granola Bars 18 Count,GENERAL MILLS SALES INC.,34.0,GRM,Processed Cereal Products,8.82,23.5,58.8,471.0,20.6,2.9,0.0,1.47,,,0.0,412.0,,0.0,,,,,,,,,20.6,0.0,0.0,7.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740767,Nature Valley Sweet & Salty Nut Peanut Granola Bars 36 Count,GENERAL MILLS SALES INC.,34.0,GRM,Processed Cereal Products,8.82,23.5,58.8,471.0,20.6,2.9,0.0,1.18,,,0.0,397.0,,0.0,,,,,,,,,17.6,0.0,0.0,7.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740687,Nature Valley Sweet & Salty Nut Peanut Granola Bars 48 Count,GENERAL MILLS SALES INC.,34.0,GRM,Processed Cereal Products,8.82,23.5,58.8,471.0,20.6,2.9,0.0,1.18,,,0.0,397.0,,0.0,,,,,,,,,17.6,0.0,0.0,7.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2741197,Nature Valley Sweet & Salty Nut Peanut Granola Bars 6 Count,GENERAL MILLS SALES INC.,34.0,GRM,Processed Cereal Products,8.82,23.5,58.8,471.0,20.6,2.9,0.0,1.47,,,0.0,412.0,,0.0,,,,,,,,,20.6,0.0,0.0,7.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740832,Nature Valley Sweet & Salty Nut Peanut Granola Bars Value Pack 12 Count,GENERAL MILLS SALES INC.,34.0,GRM,Processed Cereal Products,8.82,23.5,58.8,471.0,20.6,2.9,0.0,1.47,,,0.0,412.0,,0.0,,,,,,,,,20.6,0.0,0.0,7.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2741742,Nature Valley Sweet & Salty Nut Roasted Mixed Nut Granola Bar,GENERAL MILLS SALES INC.,34.0,GRM,Processed Cereal Products,8.82,20.6,61.8,471.0,26.5,2.9,0.0,1.47,,,0.0,412.0,,0.0,,,,,,,,,23.5,0.0,0.0,7.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2741483,Nature Valley Sweet & Salty Nut Roasted Mixed Nut Granola Bars 6 Count,GENERAL MILLS SALES INC.,34.0,GRM,Processed Cereal Products,8.82,20.6,61.8,471.0,26.5,2.9,0.0,1.47,,,0.0,412.0,,0.0,,,,,,,,,23.5,0.0,0.0,7.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2741373,Nature Valley Sweet & Salty Nut Salted Caramel Chocolate Granola Bar,GENERAL MILLS SALES INC.,34.0,GRM,Processed Cereal Products,8.82,20.6,61.8,471.0,29.4,5.9,0.0,2.35,,,0.0,412.0,,0.0,,,,,,,,,26.5,0.0,0.0,7.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740756,Nature Valley Sweet & Salty Nut Salted Caramel Chocolate Granola Bars 6 Count,GENERAL MILLS SALES INC.,34.0,GRM,Processed Cereal Products,8.82,20.6,61.8,471.0,29.4,5.9,0.0,2.35,,,0.0,412.0,,0.0,,,,,,,,,26.5,0.0,0.0,7.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517407,Nature Valley Sweet & Salty Nut Toasted Coconut Granola Bar,GENERAL MILLS SALES INC.,34.0,GRM,Processed Cereal Products,8.73,24.1,58.8,487.0,21.7,4.4,28.0,1.22,,,230.0,380.0,,,,,,,,,,,18.7,0.0,0.03,9.97,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2741781,Nature Valley Sweet & Salty Nut Turtle Chewy Granola Bar,GENERAL MILLS SALES INC.,34.0,GRM,Processed Cereal Products,5.88,17.6,67.6,441.0,29.4,2.9,0.0,1.76,,,0.0,397.0,,0.0,,,,,,,,,26.5,0.0,0.0,7.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2741099,Nature Valley Sweet & Salty Nut Turtle Chewy Granola Bars 6 Count,GENERAL MILLS SALES INC.,34.0,GRM,Processed Cereal Products,5.88,17.6,67.6,441.0,29.4,2.9,0.0,1.76,,,0.0,397.0,,0.0,,,,,,,,,26.5,0.0,0.0,7.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2555510,Nature Valley Sweet & Salty Peanut Chewy XL Granola Bars,GENERAL MILLS SALES INC.,53.0,GRM,Processed Cereal Products,10.2,23.6,57.6,483.0,21.2,4.3,23.0,1.16,,,226.0,397.0,,0.0,,,,,,,,,18.3,0.0,0.02,7.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
759044,Nature Valley Sweet & Salty Peanut Chewy XL Granola Bars,GENERAL MILLS SALES INC.,53.0,g,Processed Cereal Products,11.3,24.5,56.6,472.0,20.8,3.8,0.0,0.68,,,,396.0,,,0.0,,,,,,,,,0.0,0.0,7.55,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
759046,"Nature Valley Sweet & Salty Pretzel, Peanut & Chocolate Chewy XL Granola Bar",GENERAL MILLS SALES INC.,53.0,g,Processed Cereal Products,9.43,22.6,60.4,453.0,24.5,3.8,0.0,2.72,,,,415.0,,,0.0,,,,,,,,,0.0,0.0,7.55,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738614,Nature Valley Sweet & Salty Salted Caramel Soft Baked Bar,GENERAL MILLS SALES INC.,35.0,GRM,Processed Cereal Products,5.71,14.3,68.6,429.0,28.6,8.6,0.0,1.71,,,0.0,357.0,,0.0,,,,,,,,,25.7,0.0,0.0,2.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739251,Nature Valley Sweet & Salty Salted Caramel Soft Baked Bars 5 Count,GENERAL MILLS SALES INC.,35.0,GRM,Processed Cereal Products,5.71,14.3,68.6,429.0,28.6,8.6,0.0,1.71,,,0.0,357.0,,0.0,,,,,,,,,25.7,0.0,0.0,2.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
758288,Nature Valley Sweet & Spicy Chili Dark Chocolate Granola Bar,GENERAL MILLS SALES INC.,35.0,g,Processed Cereal Products,8.57,22.9,60.0,457.0,25.7,5.7,0.0,2.06,,,,429.0,,,0.0,,,,,,,,,0.0,0.0,8.57,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2741892,Nature Valley Toasted Coconut Biscuits with Coconut Filling,GENERAL MILLS SALES INC.,38.0,GRM,Processed Cereal Products,5.26,26.3,63.2,500.0,26.3,5.3,0.0,2.11,,,0.0,421.0,,0.0,,,,,,,,,23.7,0.0,0.0,13.2,,,,,,,,7.89,2.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737847,Nature Valley Toasted Coconut Biscuits with Coconut Filling 10 Count,GENERAL MILLS SALES INC.,38.0,GRM,Processed Cereal Products,5.26,26.3,63.2,500.0,26.3,5.3,0.0,2.11,,,0.0,421.0,,0.0,,,,,,,,,23.7,0.0,0.0,13.2,,,,,,,,7.89,2.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740828,Nature Valley Toasted Coconut Biscuits with Coconut Filling 5 Count,GENERAL MILLS SALES INC.,38.0,GRM,Processed Cereal Products,5.26,26.3,63.2,500.0,26.3,5.3,0.0,2.11,,,0.0,421.0,,0.0,,,,,,,,,23.7,0.0,0.0,13.2,,,,,,,,7.89,2.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2741889,Nature Valley Trail Mix Cranberry & Pomegranate Chewy Granola Bar,GENERAL MILLS SALES INC.,32.0,GRM,Processed Cereal Products,6.25,9.38,75.0,406.0,18.8,6.2,0.0,1.56,,,0.0,234.0,,0.0,,,,,,,,,18.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2741740,Nature Valley Trail Mix Dark Chocolate & Nut Chewy Granola Bar,GENERAL MILLS SALES INC.,34.0,GRM,Processed Cereal Products,5.88,11.8,70.6,412.0,23.5,5.9,0.0,2.94,,,0.0,191.0,,0.0,,,,,,,,,17.6,0.0,0.0,2.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2741877,Nature Valley Trail Mix Dark Chocolate Cherry Chewy Granola Bar,GENERAL MILLS SALES INC.,34.0,GRM,Processed Cereal Products,5.88,11.8,70.6,412.0,23.5,5.9,0.0,2.94,,,0.0,191.0,,0.0,,,,,,,,,20.6,0.0,0.0,2.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754922,Nature Valley Trail Mix Fruit & Nut Chewy Granola Bar,GENERAL MILLS SALES INC.,35.0,GRM,Processed Cereal Products,8.57,12.9,71.4,429.0,20.0,5.7,0.0,2.0,,,286.0,200.0,,0.0,,,,,,,,,14.3,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740747,Nature Valley Trail Mix Fruit & Nut Chewy Granola Bars 16 Count,GENERAL MILLS SALES INC.,35.0,GRM,Processed Cereal Products,8.57,12.9,71.4,429.0,20.0,5.7,0.0,2.0,,,286.0,200.0,,0.0,,,,,,,,,14.3,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2755080,Nature Valley Vanilla Protein Granola,GENERAL MILLS SALES INC.,65.0,GRM,Processed Cereal Products,20.0,10.8,61.5,415.0,24.6,6.2,92.0,5.08,,,231.0,262.0,,0.0,,,,,,,,,23.1,0.0,0.0,1.54,,,,,,,,6.15,3.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2234202,NV Prtn Hny Pnt & Almd Chw Bar,GENERAL MILLS SALES INC.,40.0,g,Processed Cereal Products,25.0,27.5,35.0,475.0,17.5,12.5,100.0,5.0,,,325.0,375.0,,,,,,,,,,,12.5,0.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745614,"P.F. Chang's Home Menu Beef and Broccoli Bowl, Frozen Meal, 11 oz.","Conagra Brands, Inc",312.0,GRM,Processed Cereal Products,6.41,3.85,17.3,,2.88,1.0,22.0,0.93,,,176.0,237.0,,0.0,7.7,,,,,,,,,13.0,0.0,0.8,12.0,,,,,,,1.92,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754284,"P.F. Chang's Home Menu Crispy Green Beans, Frozen Appetizers, 24 oz.","Conagra Brands, Inc",84.0,GRM,Processed Cereal Products,2.38,8.33,19.0,,2.38,2.4,48.0,0.71,,,190.0,310.0,,0.0,0.0,,,,,,,,,0.0,0.0,1.19,64.0,,,,,,,3.57,4.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745755,"P.F. Chang's Home Menu Jasmine Rice, Frozen Sides, 16 oz.","Conagra Brands, Inc",145.0,GRM,Processed Cereal Products,2.76,0.34,29.0,131.0,0.0,0.0,0.0,0.0,,,0.0,3.0,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2755195,PF CHANGS Signature Fried Rice,"[[Conagra Brands, Inc]]",196.0,GRM,Processed Cereal Products,2.55,1.53,26.5,133.0,1.53,1.0,15.0,0.36,,,71.0,383.0,,0.0,1.8,,,,,,,,0.5,0.0,0.0,0.0,69.0,,,,,,,0.77,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747258,Plum Organics Baby Crawlers Mighty Puffs Beet + Strawbry 1.85oz Cstr,Sun-Maid Growers,7.0,GRM,Processed Cereal Products,14.3,0.0,85.7,429.0,28.6,0.0,29.0,20.0,,,557.0,0.0,11.4,0.0,,0.0,1.43,11.4,0.714,271.0,0.43,157.0,14.3,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747235,Plum Organics Baby Crawlers Mighty Puffs Carrt + Broccoli 1.85oz Cstr,Sun-Maid Growers,7.0,GRM,Processed Cereal Products,14.3,0.0,85.7,429.0,28.6,0.0,29.0,20.0,,,557.0,0.0,11.4,0.0,,0.0,1.43,11.4,0.714,271.0,0.43,157.0,14.3,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2683892,Plum Organics Jammy Sammy Apple Cinnamon & Oatml 5-Ct Box/1.02oz Bar,Sun-Maid Growers,29.0,GRM,Processed Cereal Products,3.45,10.0,66.0,379.0,34.0,3.5,31.0,1.38,,,234.0,224.0,,0.0,,,,,,,,,31.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701036,Plum Organics Jammy Sammy Peanut Butter & Grape 1.02oz Bar/5-Ct Box,Sun-Maid Growers,29.0,GRM,Processed Cereal Products,6.9,12.0,66.0,379.0,34.0,3.5,31.0,1.38,,,190.0,172.0,,0.0,,,,,,,,,31.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719766,Plum Organics Jammy Sammy Variety 1.02oz Bar/5-Ct Box-6-Pack,Sun-Maid Growers,29.0,GRM,Processed Cereal Products,6.9,12.0,66.0,379.0,34.0,3.45,31.0,1.38,,,190.0,172.0,,0.0,,,,,,,,,31.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701016,Plum Organics Little Teethers Banana with Pumpkin 6-Ct Bx-.52oz Wafer,Sun-Maid Growers,5.0,GRM,Processed Cereal Products,0.0,0.0,80.0,400.0,13.5,0.0,0.0,6.0,,,0.0,200.0,,0.0,,,,,,,,,10.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701014,Plum Organics Little Teethers Blueberry 6-Ct Bx-.52oz Wafer,Sun-Maid Growers,5.0,GRM,Processed Cereal Products,0.0,0.0,80.0,400.0,14.0,0.0,0.0,6.0,,,100.0,100.0,,0.0,,,,,,,,,10.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736986,Plum Organics Mighty Morning Bars Apple + Cinnamon 5-Ct Bx/.67oz Bar,Sun-Maid Growers,19.0,GRM,Processed Cereal Products,5.26,15.8,63.2,421.0,21.0,5.3,63.0,2.63,,,332.0,211.0,,0.0,,,,,,,,,15.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2683940,Plum Organics Mighty Morning Blueberry Lemon Bar-5-Ct Bx/.67oz Bar,Sun-Maid Growers,19.0,GRM,Processed Cereal Products,5.0,16.0,63.0,421.0,21.0,5.0,53.0,3.2,,,284.0,211.0,,0.0,,,,,,,,,16.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736988,Plum Organics Mighty Nut Butter Bar Almond Butter 5-Ct Bx/.67oz Bars,Sun-Maid Growers,19.0,GRM,Processed Cereal Products,10.5,18.4,63.2,474.0,21.0,5.3,79.0,2.11,,,216.0,368.0,,0.0,,,,,,,,,15.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2558659,Plum Organics Mighty Nut Butter Bar Peanut Butter .67oz Bars/5-Ct Box,Sun-Maid Growers,19.0,GRM,Processed Cereal Products,11.0,18.0,63.0,474.0,21.0,5.0,47.0,1.6,,,179.0,368.0,,0.0,,,,,,,,,16.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753307,Plum Organics Mighty Puffs Spinach + Pea 1.85oz Canister,Sun-Maid Growers,7.0,GRM,Processed Cereal Products,14.3,0.0,85.7,429.0,28.6,0.0,29.0,20.0,,,557.0,0.0,11.4,0.0,,0.0,1.43,11.4,0.714,271.0,0.43,157.0,14.3,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736984,Plum Organics Mighty Snack Bars Pumpkin + Banana 6-Ct Box/.67oz Bars,Sun-Maid Growers,19.0,GRM,Processed Cereal Products,5.26,10.5,73.7,421.0,31.6,5.3,368.0,10.0,,,263.0,289.0,7.37,0.0,16.3,1.0,0.368,6.32,0.421,,1.11,,26.3,0.0,0.0,0.0,263.0,,,,,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736983,Plum Organics Mighty Snack Bars Strawberry 6-Count Box/.67oz Bars,Sun-Maid Growers,19.0,GRM,Processed Cereal Products,5.26,10.5,73.7,421.0,31.6,5.3,368.0,10.0,,,263.0,289.0,7.37,0.0,15.8,1.0,0.368,6.32,0.421,,1.11,,26.3,0.0,0.0,0.0,263.0,,,,,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736985,Plum Organics Mighty Snack Bars Variety Pack 6-Ct Bx/.67oz Bars-8-Pk,Sun-Maid Growers,19.0,GRM,Processed Cereal Products,5.26,10.5,73.7,421.0,31.6,5.3,368.0,10.0,,,263.0,289.0,7.37,0.0,15.3,1.0,0.368,6.32,0.421,,1.11,,26.3,0.0,0.0,0.0,316.0,,,,,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2558643,Plum Organics Super Puffs Apple with Spinach 1.5oz Canister,Sun-Maid Growers,7.0,GRM,Processed Cereal Products,0.0,0.0,85.7,357.0,14.3,0.0,571.0,15.7,,400.0,200.0,0.0,7.1,0.0,,0.0,0.9,4.3,0.0,139.0,0.0,217.0,14.3,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,284000.0,,,,,,,,343.0,,,,,,,,,,,,,,,,,,,
2558641,Plum Organics Super Puffs Blubrry w/ Prple Sweet Potato 1.5oz Cstr,Sun-Maid Growers,7.0,GRM,Processed Cereal Products,0.0,0.0,85.7,357.0,14.3,0.0,571.0,15.7,,400.0,200.0,0.0,7.1,0.0,,0.0,0.9,4.3,0.0,139.0,0.0,217.0,14.3,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,284000.0,,,,,,,,343.0,,,,,,,,,,,,,,,,,,,
2558642,Plum Organics Super Puffs Mango with Sweet Potato 1.5oz Canister,Sun-Maid Growers,7.0,GRM,Processed Cereal Products,0.0,0.0,85.7,357.0,14.3,0.0,571.0,15.7,,400.0,200.0,0.0,7.1,0.0,,0.0,0.9,4.3,0.0,139.0,0.0,217.0,14.3,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,284000.0,,,,,,,,343.0,,,,,,,,,,,,,,,,,,,
2613914,Plum Organics Super Puffs Strawberry with Beet 1.5oz Canister,Sun-Maid Growers,7.0,GRM,Processed Cereal Products,0.0,0.0,85.7,357.0,14.3,0.0,571.0,15.7,,400.0,200.0,0.0,7.1,0.0,,0.0,0.9,4.3,0.0,139.0,0.0,217.0,14.3,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,343.0,,,,,,,,,,,,,,,,,,,
2558645,Plum Organics Super Puffs Variety 1.5 oz Canister-8-Pack,Sun-Maid Growers,7.0,GRM,Processed Cereal Products,0.0,0.0,85.7,357.0,14.3,0.0,571.0,15.7,,400.0,200.0,0.0,7.1,0.0,,0.0,0.9,4.3,0.0,139.0,0.0,217.0,14.3,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,284000.0,,,,,,,,343.0,,,,,,,,,,,,,,,,,,,
2753308,"Plum Organics Tots Jammy Sammy Aple, Kale + Oatml 5-Ct Bx/1.02oz Bar",Sun-Maid Growers,29.0,GRM,Processed Cereal Products,3.45,12.1,75.9,414.0,37.9,3.4,38.0,1.72,,,203.0,259.0,,0.0,,,,,,,,,31.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753310,Plum Organics Tots Jammy Sammy Bluebrry & Oatmeal 5-Ct Bx/1.02oz Bar,Sun-Maid Growers,29.0,GRM,Processed Cereal Products,3.45,12.1,75.9,414.0,37.9,3.4,34.0,1.72,,,200.0,259.0,,0.0,,,,,,,,,31.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753311,Plum Organics Tots Jammy Sammy Pnut Btr + Strwbry 5-Ct Bx/1.02oz Bar,Sun-Maid Growers,29.0,GRM,Processed Cereal Products,6.9,13.8,69.0,414.0,34.5,3.4,34.0,1.38,,,224.0,190.0,,0.0,,,,,,,,,27.6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753309,Plum Organics Tots Mighty Snack Bars Blueberry 6-Count Box/.67oz Bar,Sun-Maid Growers,19.0,GRM,Processed Cereal Products,5.26,10.5,73.7,421.0,31.6,5.3,368.0,10.0,,,263.0,289.0,7.37,0.0,15.3,1.0,0.368,6.32,0.421,,1.11,,26.3,0.0,0.0,0.0,316.0,,,,,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2741334,Protein One 90 Calorie Chocolate Chip Bar,GENERAL MILLS SALES INC.,27.0,GRM,Processed Cereal Products,37.0,9.26,37.0,333.0,3.7,18.5,148.0,3.7,,,0.0,500.0,,0.0,,,,,,,,,0.0,19.0,0.0,7.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740754,Protein One 90 Calorie Chocolate Chip Bars 5 Count,GENERAL MILLS SALES INC.,27.0,GRM,Processed Cereal Products,37.0,9.26,37.0,333.0,3.7,18.5,148.0,3.7,,,0.0,500.0,,0.0,,,,,,,,,0.0,19.0,0.0,7.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2741342,Protein One 90 Calorie Chocolate Fudge Bar,GENERAL MILLS SALES INC.,27.0,GRM,Processed Cereal Products,37.0,9.26,37.0,333.0,3.7,18.5,148.0,4.44,,,0.0,500.0,,0.0,,,,,,,,,0.0,19.0,0.0,5.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740753,Protein One 90 Calorie Chocolate Fudge Bars 5 Count,GENERAL MILLS SALES INC.,27.0,GRM,Processed Cereal Products,37.0,9.26,37.0,333.0,3.7,18.5,148.0,4.44,,,0.0,500.0,,0.0,,,,,,,,,0.0,19.0,0.0,5.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2741243,Protein One 90 Calorie Double Chocolate Brownie,GENERAL MILLS SALES INC.,60.0,GRM,Processed Cereal Products,33.3,11.7,40.0,367.0,3.33,3.3,400.0,6.83,,,467.0,300.0,,0.0,,,,,,,,,1.7,17.0,0.0,6.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517168,Protein One 90 Calorie Mint Chocolate Cookie Bar,GENERAL MILLS SALES INC.,27.0,GRM,Processed Cereal Products,37.0,11.0,38.0,350.0,4.0,6.0,150.0,4.3,,,290.0,460.0,,,,,,,,,,,0.0,15.0,0.0,8.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2741331,Protein One 90 Calorie Peanut Butter Chocolate Bar,GENERAL MILLS SALES INC.,27.0,GRM,Processed Cereal Products,37.0,9.26,37.0,333.0,3.7,22.2,148.0,3.7,,,0.0,556.0,,0.0,,,,,,,,,0.0,19.0,0.0,5.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
